Keyword,Location,Job_title,Job_link,Company,Company_link,Job_location,Post_time,Applicants_count,Job_description,Seniority_level,Employment_type,Job_function,Industries
Data Analyst,Canada,Azure Developer,https://ca.linkedin.com/jobs/view/azure-developer-at-zortech-solutions-3476243733?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=1d1mQh%2Fj5D0%2BKf5ysThKsA%3D%3D&position=5&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Zortech Solutions
              ",https://ca.linkedin.com/company/zortech?trk=public_jobs_topcard-org-name,"
              Brampton, Ontario, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 months ago
  
      ","
          34 applicants
        ","Brampton, ON

Full-time (Perm)

Skills Required

Strong knowledge of Data Management and Principles

2+ years of experience in Azure Enterprise data lake development, with 6 -8 years of total experience in Data Warehousing

Hands-on experience designing and delivering solutions using Azure Data Lake

Experience of building data pipelines using Azure Data Factory and Apache Spark (preferably Pyspark in Databricks)

Experience in working with structured and semi-structured data from various sources like blob (json/avro | delimited flat files | parquet... etc) , rdbms etc.

Ability to apply spark Dataframe api to complete data manipulation within Spark Session

Good understanding of Spark Architecture including spark core, spark sql, dataframe, driver node, worker node, fault tolerance, collection, executors and tasks

Experience in Delta Lake API

Spark streaming is nice to have

Good To Have Skills

Experience with Azure cloud services: ADF, ADLS Gen2, Databricks, Synapse

Experience with relational SQL and NoSQL databases, including Postgres and Cassandra

Experience with stream-processing systems: Eventhub, Spark-Streaming, etc.

Experience with object-oriented/object function scripting languages: Scala

Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases

Experience building and optimizing big data data pipelines, architectures and data sets

Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement

Strong analytic skills related to working with unstructured datasets

Build processes supporting data transformation, data structures, metadata, dependency and workload management

A successful history of manipulating, processing and extracting value from large disconnected datasets

Working knowledge of message queuing, stream processing, and highly scalable big data data stores

Experience supporting and working with cross-functional teams in a dynamic environment

Key Responsibilities

Designing and implementing efficient data ingestion pipelines from multiple sources using Azure Data factory and/or Azure Databricks

Integrating the end-to-end data pipeline to take data from different source systems to target data repositories ensuring the quality and consistency of data

Processing performance analysis and code optimization","
            Entry level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          Human Resources Services
          "
Data Analyst,Canada,Business Intelligence Specialist  Senior,https://ca.linkedin.com/jobs/view/business-intelligence-specialist-senior-at-2isolutions-inc-3569942905?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=riKo7IGiwdcruNfPCd4Aqg%3D%3D&position=6&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                2iSolutions Inc.
              ",https://ca.linkedin.com/company/2isolutions-inc-?trk=public_jobs_topcard-org-name,"
              Toronto, Ontario, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 weeks ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Client: Ministry of Solicitor General




Period: 5 Months




Start Date 2022-11-01




End Date: 2023-03-31




Location: Toronto




Working Hrs.: 7.25 Hrs. / day




Assignment Type: - Hybrid - The candidate is required to come to office 2-3 days a week.




Must Have




Proven work experience as a Business Intelligence Specialist, Power BI Developer, or similar role
Demonstrated experience with M, DAX and Power Query
Proven experience with SQL Server and other database technologies
Proven, demonstratable experience in data modeling and data visualization; working with different data schemas and BI implementation methodologies
Knowledge of data analysis, data management
Demonstrated experience collaborating with Developers, Testers and Program Managers","
            Entry level
          ","
          Full-time
        ","
            Business Development and Sales
          ","
          IT Services and IT Consulting
          "
Data Analyst,Canada,Freelance Data Collector,https://ca.linkedin.com/jobs/view/freelance-data-collector-at-appen-3565056005?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=DIjiiMHUnq11ZRiSODWk5A%3D%3D&position=7&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Appen
              ",https://au.linkedin.com/company/appen?trk=public_jobs_topcard-org-name,"
              Iqaluit, Nunavut, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      3 weeks ago
  
      ","
          84 applicants
        ","Become a freelance Data Collector!




Data collection is the process of gathering and measuring information, in a way that allows you to answer questions and evaluate outcomes. The process of data collecting is easy-going and requires the accurate entry of information into a database. The work you’ll be doing will help companies answer research questions, test hypotheses, and even train artificial intelligence/machine learning models.







What You Can Expect:

Short-term commitment, the potential to work long-term
Flexible work schedule
Some projects may ask you to work a designated number of hours each week.







Qualifications & Equipment Needed:

No prior data collection experience is necessary
Fluent spoken and written skills in English and the language specified in the role on the application page
Smartphone device, Android or iOS
Personal computer or laptop
Stable internet connection







Join the fun with AI Technology! Become an Appen Contributor!







We are an equal-opportunity employer and value diversity at our company. We do not discriminate based on race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.







Apply Now!







“A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.”","
            Entry level
          ","
          Contract
        ","
            Information Technology, Research, and Analyst
          ","
          IT Services and IT Consulting
          "
Data Analyst,Canada,Adobe Analytics or Google Analytics Developer,https://ca.linkedin.com/jobs/view/adobe-analytics-or-google-analytics-developer-at-beachhead-3581262338?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=%2F8EJMfcJBeAhU0Z47No68Q%3D%3D&position=8&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                BeachHead
              ",https://ca.linkedin.com/company/beachhead-inc?trk=public_jobs_topcard-org-name,"
              Toronto, Ontario, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 month ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","If you are a self-confident, self-motivated person with a strong work ethic and excellent communication skills and you enjoy a fast-paced team-driven environment, contact us today!




Working with one of the top financial clients this role calls for an Adobe Analytics or Google Analytics Developer who will be accountable for the implementation, continued integration and knowledge transfer of the client’s analytics stack including Adobe Analytics, Adobe Target, Adobe AudienceManager, Adobe Launch, Adobe Mobile Services and Ensighten. This candidate will collaborate with digital stakeholders to define KPIs, reporting requirements, and overall measurement strategy for digital and mobile customer journeys.




Responsibilities




Translate business requirements into technical specifications for custom digital analytics implementation using a business combination of the data layer, processing rules, SAINT classification, report suite configuration, custom JavaScript, JSON and applicable integrations with other systems
Manage daily operations and implementation of client’s analytics stack (Adobe Analytics, Adobe Target, AdobeAudience Manager, Adobe Launch, Adobe Mobile Services, Ensighten) and 3rd party marketing tags (DoubleClick, Rakuten, Facebook, etc.)
Develop and own all implementation documents such as SDR, Data Layer specifications, custom JavaScript
Ensure the timely delivery and accuracy of documentation and technical coding (HTML, JavaScript, ActionScript) of various Tag Management System
Collaborate with technology teams on the implementation of analytics solutions, including guidance on data layer implementation and troubleshooting, data feeds and integrations with other systems
Keep abreast of product updates (Adobe, Ensighten), and best practices and proactively follow up with required changes in our implementation and appropriate communications
Provide consultative service, training and validation support to quality assurance/testing teams




Desired Skill Set




3 years of hands-on experience with Advanced JavaScript
2 years of solid experience with Adobe Analytics or Google Analytics
Sound understanding of Custom tag implementation




Nice To Have




Exposure to Adobe Launch, Adobe Workspace and Adobe Target
Working knowledge of Ensighten
Deep understanding of GA4
Exposure to webSDK implementation
Hands-on experience with JIRA




BeachHead is an equal opportunity agency and employer. We advocate for you and welcome anyone regardless of race, color, religion, national origin, sex, physical or mental disability, or age.




Privacy Policy","
            Entry level
          ","
          Contract
        ","
            Research, Analyst, and Information Technology
          ","
          Human Resources Services
          "
Data Analyst,Canada,Specialist - Data Engineering,https://ca.linkedin.com/jobs/view/specialist-data-engineering-at-ltimindtree-3550603794?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=v69Z6YXHkkiI4CZjY7zVJg%3D%3D&position=9&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                LTIMindtree
              ",https://in.linkedin.com/company/ltimindtree?trk=public_jobs_topcard-org-name,"
              Mississauga, Ontario, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 weeks ago
  
      ","
          49 applicants
        ","
        Mongo Developer : 11+ to 15 years of experience in Database Engineering and Database Administration Experience with cloud computing platforms (AWS (required)) Experience with MongoDB and DocumentDB required. (required) Experience with migration from Mongodb to DocumentDB required. Experience with Data Lake and Data Warehousing applications. Experience with database monitoring & administration tools. Experience with RDBMS like Oracle, MySQL, PostgreSQL & MS SQL Server. Experience on design configuration standards for MongoDB, DocumentDB & RDBMS databases. Experience on developing database engineering solutions for MongoDB, DocumentDB & RDBMS databases. Experience on Enforce database security policies and audit logging mechanisms. Experience in database automation provisioning, upgrades, security patches & monitoring. Experience in defining procedures for database backup, recovery and retention, disaster recovery.Disclaimer :L&T Infotech has an accommodation process in place and provides accommodations for applicants with disabilities. If you require a specific accommodation because of a disability or a medical need during our recruitment processes, please let us know so that arrangements can be made for the appropriate accommodations to be in place.
      ","
            Entry level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          IT Services and IT Consulting
          "
Data Analyst,Canada,Programmeur BI,https://ca.linkedin.com/jobs/view/programmeur-bi-at-syntell-3577414673?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=KtApfBnvdyx6fI9IbLuusg%3D%3D&position=10&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                SYNTELL
              ",https://ca.linkedin.com/company/syntell-inc-?trk=public_jobs_topcard-org-name,"
              Québec, Quebec, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 month ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","2023 c'est ton année et tu as le goût de nouveaux défis ?

Nous sommes déjà en Mars 2023 et il est temps de passer à l’action si tu recherches des défis stimulants et une flexibilité qui permet un équilibre sain entre le travail et ta vie personnelle.

Tu es passionné.e d'ETL, fan d’entrepôt de données, enthousiaste de l’expérience client et de la dynamique d’équipe et tu aimes la diversité dans tes mandats? Joins-toi à notre équipe comme programmeur BI!

Partenaire Microsoft Or (certification Data Analytics), nous ne faisons que du BI depuis 30 ans et nous avons une diversité de clients qui garantit que tu te plairas au sein de notre équipe d’experts!

Tu as les clés pour t’évader, si tu excelles à

effectuer l’analyse des composants à développer à partir de l’analyse d’affaires effectuée et de l’architecture
développer des packages SSIS, écrire du code pour la tâche de script et la gestion des erreurs, gérer les processus de déploiement
écrire des requêtes SQL moyennement complexe à complexe
créer et planifier des jobs avec l’agent SQL Server
analyser et optimiser la performance SQL des différentes requêtes qui accèdent aux bases de données
écrire la documentation technique sur les composants développés
monitorer et au besoin reprendre les processus de chargement de données en partageant cette tâche avec les autres développeurs ETL

Tu peux retrouver ta liberté si

tu as le sens du service à la clientèle
tu es autonome
tu respectes tes engagements
tu as une bonne capacité d’analyse
tu as un esprit d’équipe
tu aimes bâtir sur le long terme
tu aimes apprendre
tu communiques facilement
tu aimes la diversité et le changement dans ton quotidien

Syntell en deux mots

Nous sommes une équipe de passionnés de la donnée et de nos clients! Nous livrons des produits et des services de grande qualité, tout en cherchant à garantir un avenir meilleur pour notre équipe. La collaboration entre tous les membres de notre équipe favorise le développement du plein potentiel de chacun. Notre organisation privilégie une gestion ouverte, participative et basée sur la confiance et où l’atteinte des résultats se fait par le travail d’équipe et la coopération.

Compétences Générales

DEC en informatique ou autre formation pertinente
3 à 5 ans d’expérience dans le rôle de développeur ETL
Compétences techniques :

Maîtrise du langage SQL et des bases de données SQL Server (MS SQL Server 2016/2019)
Expérience dans l’analyse de performance et dans l’optimisation de requêtes SQL et dans le design de cube
Forte connaissance d’ETL, SSIS, SSAS, SSRS (SQL Server Integration/Reporting Services)
Expérience de programmation avec des langages MDXConnaissance de Team Foundation Version Control (TFVC)
Connaissance de l’approche « Kimball » ou « Data Vault » (atout)
Connaissance de C#/VB/PowerShell (atout)
Connaissance des BD Microsoft Azure (atout)
Expérience en analyse d'affaires (atout)
Connaissance de Power BI (atout)

Avantages sociaux

Rémunération compétitive
Horaire flexible
Remboursement d'activités de formation et perfectionnement
Assurance des frais médicaux et paramédicaux, assurance vie et invalidité longue durée et compte santé
Télétravail

Le succès de notre organisation repose sur l’énorme talent et la complémentarité de notre équipe. Nous avons confiance qu’ensemble, nous pouvons tout accomplir. C’est pourquoi le bien-être de nos collègues ainsi que leur développement font partie de nos priorités.

Si tu es enthousiaste et passionné.e de ton domaine d’expertise, nous serons enchantés de recevoir ta candidature. Fais-nous parvenir ton CV dès aujourd’hui à : emplois@syntell.com

Nous te remercions de ton intérêt!","
            Entry level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          IT Services and IT Consulting
          "
Data Analyst,Canada,Part-time Data Collector,https://ca.linkedin.com/jobs/view/part-time-data-collector-at-appen-3594440926?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=CZFF15vO1XedbsXly%2Fce5Q%3D%3D&position=11&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Appen
              ",https://au.linkedin.com/company/appen?trk=public_jobs_topcard-org-name,"
              Manitoba, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      4 days ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Project: ID Document Image collection

The aim of this project is to automatically locate and process ID documents in an image or video stream. The data that you provide will be used to train and test the algorithm for Digital On-Boarding Services (DOBS).




*Your submitted document will only be accessed by Appen's client to train and test the algorithm for automated ID document recognition software. For more details please check consent statements in app or contact Appen directly for any questions.

The project consists of 10 sessions. For each session you will record 1 photo and 1 video of a Driving License or an ID card that you might use in place of a driving license in different locations and lighting which will help improve ID document detection in different environments. You only need 1 document to take part in this project.

The project will take you approximately 5 to 10 minutes to complete. You will be paid a fixed rate displayed in AppenConnect once your images and videos pass quality checks. The rate shown is for one accepted participation (project of 10 sessions = 20 pictures/videos).

Requirements

Have access to any smartphone device
Driving license or another ID card document to be submitted should belong to yourself
Must be residing in Canada
Native or Bilingual in French







Thank you and we hope to work with you soon!

""A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.""","
            Entry level
          ","
          Contract
        ","
            Information Technology, Other, and Administrative
          ","
          IT Services and IT Consulting, Online Audio and Video Media, and Technology, Information and Internet
          "
Data Analyst,Canada,Unix & Python Developer,https://ca.linkedin.com/jobs/view/unix-python-developer-at-atlantis-it-group-3597258842?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=luTHQ%2BqgRzFeSdslejEH4A%3D%3D&position=12&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Atlantis IT Group
              ",https://ca.linkedin.com/company/atlantisitgroup?trk=public_jobs_topcard-org-name,"
              Toronto, Ontario, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      4 days ago
  
      ","
          37 applicants
        ","Role : Unix & Python Developer

Location : Toronto, ON

Duration : Long Term

Job Description

Linux / Unix shell scripting experience
String experience in Python, SQL, Elastic
Hadoop (CDP) good to have
Nifi good to have
OCP

Thanks & regards,

Daniel ( Gopal )

Apptoza Inc.

Phone: 770-814-2353 Ext 5001

Email: daniel@apptoza.com

Website: www.apptoza.com","
            Entry level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          IT Services and IT Consulting
          "
Data Analyst,Canada,Ingénieur Data,https://ca.linkedin.com/jobs/view/ing%C3%A9nieur-data-at-arobas-personnel-3580185343?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=SB3C%2FLt%2BrnWDxGOE8WiGvA%3D%3D&position=13&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Arobas Personnel
              ",https://ca.linkedin.com/company/arobas-personnel?trk=public_jobs_topcard-org-name,"
              Montreal, Quebec, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 weeks ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Arobas Personnel est à la recherche d'un Ingénieur Data pour un contrat chez l'un de ses clients situé à Montréal et Mississauga.

*Télétravail : mode hybride - 3 jours/semaine au bureau*

Les 3 Super-pouvoirs Requis

Super-Pouvoir 1 : Expérience Hadoop/Spark
Super-Pouvoir 2 : Expérience en Cloud/GCP
Super-Pouvoir 3 : Kubernetes/conteneurs/ Projets - Migration de données dans le Cloud

A quoi ressemble votre quotidien ?

Rôle d'ingénierie des données.
Rattaché(e) directement au responsable de l'ingénierie des données.
Développement de pipeline de données/workflow dans GCP, Hadoop, Kubernetes, ELK.
Prise en charge des applications de production existantes.
Vous serez en charge de l'élaboration de la connectivité et de l'environnement.
Le candidat devra comprendre les exigences et travailler en grande partie de manière indépendante pour mettre en œuvre les spécifications.
Vous êtes responsable de la conception de solutions réseau en collaboration avec les équipes réseau et technologie.
Produire des documents d'ingénierie technique, y compris des spécifications techniques et des documents de planification. Rechercher, recommander et mettre en œuvre des solutions aux problèmes opérationnels liés à la conception du réseau et nécessitant un soutien technique.

Ce que nous recherchons

Diplôme ou certificat de premier cycle
Expérience démontrée dans la conception et l'architecture de réseaux

Id

7590

Emplacement

Montréal

Durée De L'emploi

Temps Plein

Nombre D'emplois Vacants

1

Date Limite De Dépôt

Dernière mise à jour:

23-04-24 16:36","
            Entry level
          ","
          Full-time
        ","
            Information Technology
          ","
          Staffing and Recruiting
          "
Data Analyst,Canada,Data Entry - Portuguese Language Data Analyst,https://ca.linkedin.com/jobs/view/data-entry-portuguese-language-data-analyst-at-transperfect-3560258370?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=ObM3biL6pYbK2EDpwSnuxw%3D%3D&position=14&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                TransPerfect
              ",https://www.linkedin.com/company/transperfect?trk=public_jobs_topcard-org-name,"
              Montreal, Quebec, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      3 weeks ago
  
      ","
          63 applicants
        ","Work Location: Remote, candidates must be located in Quebec, Ontario, or British Columbia

Work Schedule: Full-time, Monday – Friday during regular business hours

Engagement Model: Employment; fixed-term/temporary

Project Duration: 3 months with a possibility of extension

Start Date: ASAP

* Candidates are expected to have their own computer and headset *




DataForce by TransPerfect is currently looking for Portuguese speakers to join our team! This is an exciting opportunity to be part of a global team and work on an innovative project to improve Artificial Intelligence and technology.

This is a fully remote employment opportunity. This role requires a high level of independence, adaptation, and accuracy – love of attention to detail will help you succeed in this role!




Role Summary

As a Language Data Analyst, you will work on speech or text recognition, different input methods, keyboard/swipe technology, or other areas of human-machine interaction related to languages.




Role Responsibilities

Classify, transcribe, sort, label, and annotate data




Job Requirements

Idiomatic fluency in Portuguese
Eligible to work in Canada, must be located in: Quebec, Ontario, or British Columbia provinces
Great reading and comprehension skills
Ability to meet daily KPIs
Excellent time management skills
Ability to work independently
Flexibility to respond and react to changing priorities, quickly and efficiently
Ability to track, analyze, and report issues
Detail-oriented and comfortable with repetitive tasks

No previous experience or training in the field is required - we will provide training.




DataForce by TransPerfect is part of the TransPerfect family of companies, the world’s largest provider of language and technology solutions for global business, with offices in more than 100 cities worldwide.




We offer high-quality data for Human-Machine Interaction to some of the most prestigious technology companies in the world. Our department focuses on gathering, enriching and processing data for Machine Learning in different AI domains.

To learn more about DataForce please visit us at https://www.transperfect.com/dataforce","
            Entry level
          ","
          Contract
        ","
            Administrative, Customer Service, and Writing/Editing
          ","
          Translation and Localization
          "
Data Analyst,Canada,SQL/SSIS Developer,https://ca.linkedin.com/jobs/view/sql-ssis-developer-at-michael-page-3591558791?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=zGir4OZmIcofvdebugN58g%3D%3D&position=15&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                Michael Page
              ",https://uk.linkedin.com/company/michael-page?trk=public_jobs_topcard-org-name,"
              Toronto, Ontario, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 week ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Opportunity to work with latest technologies|Opportunity to work with good team



About Our Client

One of the biggest financial client

Job Description

Performs product design tasks of a complex nature. Works directly with the client to recommend, develop, document and implement system solutions to business. May supervise people The Software Developer will be part of a team responsible for building out and maintaining the enterprise information applications. Document software and operational procedures. Work independently with little direct supervision in the development, testing, implementation and maintenance of systems of moderate size/complexity. Provide detailed analysis of problems and recommends solutions. Develop detailed system installation and implementation plans. Work closely with business to understand strategic and financial objectives and translate them into technical specifications and applications.MPI does not discriminate on the basis of race, religion, sex, sexual orientation, gender identity or expression, age, disability, marital status, or based on an individual's status in any group or class otherwise protected under applicable human rights legislation. MPI encourages applications from minorities, women, the disabled and all other qualified applicants

The Successful Applicant

Advanced and extensive knowledge of the business (or organization), technical environment, standards, processes, procedures, programming languages and operating systems. Commitment to and belief in the quality of your deliverables.1. 5+ years' experience in SQL server / database development and support

5+ years in C#/.NET and WPF programming experience
3+ years in SSIS development environment
Experience in continuous integration such as DB project and Jenkins


What's On Offer

Hybrid working arrangement, contract will go to January 2024, very high likelihood of extension to full two years.

Contact: Sam Mehta

Quote job ref: JN-042023-6018632","
            Entry level
          ","
          Full-time
        ","
            Information Technology
          ","
          Banking, Financial Services, and Accounting
          "
Data Analyst,Canada,Business Intelligence Specialist - ETL Developer,https://ca.linkedin.com/jobs/view/business-intelligence-specialist-etl-developer-at-nexgedia-enterprise-3569905231?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=Ng7XefeqMEwvPXC0cR2H0A%3D%3D&position=16&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                NexGedia Enterprise
              ",https://ca.linkedin.com/company/nexgedia-enterprise?trk=public_jobs_topcard-org-name,"
              Toronto, Ontario, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 weeks ago
  
      ","
          29 applicants
        ","Title: Business Intelligence Specialist - ETL Developer




Open positions: 1




Location: Hybrid - Toronto area - 2 days per week at the office.




Duration:12 months, renewable.




Start date: as soon as possible.




Responsibilities
Design, develop and implement ingestion framework from Oracle source to Azure Data Lake - initial load and incremental ETL. Used tools are:
Oracle Golden Gate (knowledge and experience are an asset but not required) for data ingestion and change data capture (currently in final stages of proof of concept).
Azure Data Factory (expert knowledge) to maintain pipeline from Oracle to Azure Data Lake.
Azure Databricks/PySpark (good Python knowledge required) to build transformations of raw data into curated zone in the data lake.
Azure Synapse to build stored procedures and read data from data lake.
Review the requirements, database tables, and database relationships - Identify gaps and inefficiencies in current production reporting environment and provide recommendations address them in the new platform.
Design ingesting framework and CDC - preferred tool is Oracle Golden Gate.
Prepare design artifacts.
Work with IT partner on configuration of Golden Gate - responsible to provide direction and ""how to"".
Analysis of data - physical model mapping from data source to reporting destination.
Understand the requirements. Recommend changes to the Physical model.
Develop the scripts of physical model, and create DB.
Access Oracle DB environments, use SSIS, SQL Server and other development tools for developing solution.
Proactively communicate with business on any changes required to conceptual, logical and Physical models, communicate and review dependencies and risks.
Development of ETL strategy and solution based on different set of modules.
Skills and Experience:




7+ years in ETL tools such as Microsoft SSIS, stored procedures (Must Have).
2+ Azure Data Lake and Data Warehouse, and building Azure Data Factory pipelines (Must Have).
2+ years Python (Must Have).","
            Entry level
          ","
          Contract
        ","
            Information Technology
          ","
          IT Services and IT Consulting
          "
Data Analyst,Canada,Building Systems Engineer,https://ca.linkedin.com/jobs/view/building-systems-engineer-at-rycom-3591519815?refId=VN37sCgzw%2B9KIGabMqKFXw%3D%3D&trackingId=RaKAqL1znVzx22ycYE2ejQ%3D%3D&position=17&pageNum=16&trk=public_jobs_jserp-result_search-card,"
                RYCOM
              ",https://ca.linkedin.com/company/rycom?trk=public_jobs_topcard-org-name,"
              Vaughan, Ontario, Canada
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      6 days ago
  
      ","
          57 applicants
        ","RYCOM is a trusted leader in Smart Tech solutions for public and private sector real estate, properties, and portfolios for over 20 years. The RYCOM team develops, delivers, and supports the innovative strategy and the integrated layers of technology required to create Smart Buildings today that meet the demands of the future. By staying at the forefront of technology solutions, utilizing best-in-class support models, and delivering quality services with the highest level of care and support, RYCOM simplifies technology for clients so they can focus on their core business while achieving operational, environmental, and measurable results.




Reasons to Join RYCOM




A team driven by passion and a culture where people make a difference
An entrepreneurial environment
Opportunity to learn different parts of the business
Comprehensive benefits program
RRSP matching
Employee training
Competitive compensation and generous vacation plan




OPPORTUNITY




Role Introduction

As a Building Systems Advisor/Engineer (BSE), you will rely on your expertise of mechanical building systems and RYCOM’s data analytics tools to drive sustainability outcomes. Your main goal is to reduce energy consumption and greenhouse gas emissions for some of Canada’s largest commercial and residential buildings.




Role Objectives

You’ll provide Fault Detection and Diagnostics (FDD) of HVAC system operational data and energy metering data and deliver results to clients through an ongoing service model.




Skills to be Successful at the Role

RYCOM’s BSE relies on three main skill sets to accomplish their objectives:

An understanding of mechanical engineering principles and HVAC systems,
HVAC systems control techniques and energy optimization strategies,
Client relationship development




About the Data Intelligence Team

RYCOM’s Data Intelligence team consists of engineers, technologist, and software developers. The team is passionate about transforming the real estate industry through the application of technology.




RESPONSIBILITIES 

Provide data-driven analytics and ongoing commissioning and optimization of HVAC systems to a portfolio of buildings
Optimize chiller and boiler plant operations through control sequence improvements
Investigate and solve unexpected increases in HVAC equipment usage
Investigate and solve unstable equipment operation and faults
Clearly communicate technical solutions to clients and team members
Liaise with third-party BAS technicians to promote data directed maintenance
Provide additional consulting services as per RYCOM business development activities
Identify and capitalize on opportunities for business development and sales to new clients organically within our existing client base
All other duties as assigned




REQUIREMENTS

Degree in Mechanical Engineering or similar discipline
Experience in building re-commissioning, BAS Programming or energy management.
Knowledge of thermodynamics and energy efficiency
Ability to read wiring diagrams and mechanical drawings
Strong communication, innovation, relationship building and interpersonal skills
A valid driver’s license (clean abstract) and available to travel
Professional Engineering designation considered an asset







VACCINATION POLICY

The health and safety of our employees is a RYCOM priority. Candidates are required to be fully vaccinated. Medical exemptions may be accommodated upon request.

 

RYCOM welcomes and encourages applications from people with disabilities. Accommodations are available on request for candidates taking part in all aspects of the selection process.","
          Full-time
        ",,,
